,name,longitude,latitude
2567,Termas De Sao Vicente Palace Hotel & Spa,-8.2929,41.11935
2568,New Haven Hotel,-72.92935,41.304921
2569,The Rogers Hotel,-96.846948,32.385747
2570,Andreapol'skiy,31.936299,56.812367
2571,Bestöbe,73.09584,52.50171
2572,Magnuson Hotel Lincoln Park,-83.18629,42.25478
2573,North Bay Village,-80.153664,25.848979
2574,Caçapava,-45.70764,-23.10629
2575,Naciria,3.83163,36.74625
2576,Bozeman,-111.042923,45.673769
2577,Cantaura,-64.35841,9.30571
2578,Melrose Hotel,1.159049,51.789337
2579,East St. Louis Township,-90.141223,38.617636
2580,Merrimack County,-71.780441,43.34315
2581,Paisley,-4.43254,55.83173
2582,Yasinia,24.372847,48.271022
2583,Nenzing,9.67435,47.13856
2584,Bitritto,16.826104,41.044364
2585,Sigean,2.977561,43.026865
2586,Eagar,-109.296094,34.104191
2587,Norwood Hotel,-3.04684,53.813372
2588,La Quinta Willowbrook Hotel 1051,-87.94361,41.74444
2589,Saint-Gilles-Croix-De-Vie,-1.912843,46.686822
2590,Tiel-Wamel,5.442499,51.883201
2591,Zlín,17.661495,49.232414
2592,Sweetwater County,-108.879406,41.631949
2593,Berrien Springs,-86.340661,41.948033
2594,Sottrum,9.23363,53.113175
2595,Vulcan Hotel,151.19754,-33.881768
2596,Kelso Hotel,149.605407,-33.418957
2597,Bad Dürrheim,8.605039,47.981042
2598,Leninskiy Rayon,43.93923,56.31503
2599,Külsheim,9.518422,49.668058
2600,Lemon Grove,-117.034032,32.733227
2601,Contenda,-49.533969,-25.733975
2602,Rye Hotel,144.821098,-38.370957
2603,Pereiro de Aguiar,-7.80008,42.34524
2604,East Huntingdon Township,-79.58309,40.11674
2605,Hotel Laerte,-68.849457,-32.885357
2606,New Hartford Center,-72.97578,41.880984
2607,Ratchaburi,99.812894,13.532951
2608,Terra Alta,-47.84447,-0.99306
2609,Guipos,123.3219,7.7161
2610,Hornostaivka,33.72899,47.00777
2611,Mallersdorf-Pfaffenberg,12.225794,48.769875
2612,Qubus Hotel Legnica,16.1562,51.2083
2613,Tsuruoka-shi,139.817686,38.729325
2614,Dickinson County,-87.887555,46.021238
2615,Sheraton Milford Hotel,-71.4877,42.1527
2616,Pembroke Hotel Car Park,-7.251678,52.647787
2617,Ladue,-90.383779,38.637086
2618,Orangeville,-80.112472,43.91515
2619,Bitlis,42.10784,38.40115
2620,Galway Bay Hotel,-9.08501,53.258551
2621,Çerkezköy,27.97711,41.33864
2622,Trans-en-Provence,6.48822,43.503111
2623,Gantt,-82.403446,34.782805
2624,Jurupa Valley,-117.470532,33.999163
2625,Fengrenxu,115.28361,24.13639
2626,Khotyneckij,35.358741,53.179508
2627,Maple Shade Township,-74.99239,39.95261
2628,Franconville,2.224762,48.990612
2629,Bloomfield Hotel,120.600182,16.410411
2630,Eaunes,1.35397,43.42079
2631,Hotel tura,28.95151,41.008082
2632,Lanusei,9.539055,39.878722
2633,Langley Hotel Gustavia,6.87296,45.92273
2634,Brit Hotel Macon,4.827134,46.303149
2635,Patrocínio,-47.027797,-18.924734
2636,Roseburg North,-123.298868,43.265181
2637,Magadan,150.801797,59.569834
2638,Reppenstedt,10.347567,53.249113
2639,Ruyigi,30.24861,-3.47639
2640,Powder Springs,-84.67254,33.862886
2641,Ghanzi,21.78333,-21.56667
2642,Basey,125.06833,11.28167
2643,Jaguaribe,-38.625155,-5.89707
2644,Horseheads,-76.831755,42.165676
2645,Martinsville,-79.866286,36.688159
2646,Abdul Hakim,72.12616,30.55195
2647,Kurmuk,34.28333,10.55
2648,Targuist,-4.31856,34.93769
2649,Hotel Hesperia Balneario De Guitiriz,-7.8921,43.17917
2650,Algodonales,-5.404209,36.881571
2651,Paradise Hotel,145.722396,15.210794
2652,Tyrnyauz,42.91833,43.38278
2653,Mazhangpao,122.25679,41.38279
2654,Bloomfield Hotel,120.600182,16.410411
2655,Loves Park,-88.990858,42.354155
2656,East Holliston,-71.429116,42.204654
2657,El Aargub,-15.86726,23.60882
2658,Hotel dos Buritis,-48.341868,-10.183991
2659,Pischans'kyi,28.88437,48.21038
2660,Marsaxlokk,14.543044,35.842232
2661,Lake Worth,-80.058728,26.623628
2662,Saidpur,88.89169,25.77769
2663,Xiaozhengzhuang,114.94739,33.57278
2664,Kusong,125.24472,39.98111
2665,Abuzeydabad,51.7688,33.9042
2666,Tarusa,37.187064,54.71904
2667,Karmir Gyukh,45.14611,40.32466
2668,LE FLORISSANT HOTEL,29.99052,-3.92212
2669,Zagreb Hotel,28.95568,41.010975
2670,Michoacán,-101.754003,19.406545
2671,Kushva,59.736775,58.291168
2672,Casa de Santo Antonio Hotel Charme,-41.77581,-2.90408
2673,Tupaciguara,-48.708648,-18.600455
2674,Hotel Schwaiger,14.408293,50.103431
2675,Ishii,134.43333,34.06667
2676,Kitcharao,125.57306,9.455
2677,Savannah Hotel,34.288951,0.186386
2678,Hearst,-83.664897,49.688053
2679,Norosi,-74.03736,8.52692
2680,Matnog,124.03333,12.6
2681,Ixhuatlán del Sureste,-94.391041,18.020661
2682,Eau Claire,-91.501773,44.820639
2683,Bléré,0.995865,47.325734
2684,Falmouth Hotel,-5.057669,50.148634
2685,Aldingen,8.705504,48.092657
2686,Dighton,-100.466435,38.480853
2687,Parsippany,-74.42599,40.85788
2688,Oregon Hotel,-120.153585,44.566555
2689,Port Clinton Hotel,-76.024551,40.582491
2690,Welkom Inn hotel,26.731678,-27.977366
2691,Plymouth Hotel,-120.848779,38.480774
2692,Obock,43.29056,11.96306
2693,Mengdan,98.3779,24.2993
2694,Vauréal,2.022393,49.02668
2695,Pyrford's Co-op,-0.511576,51.326789
2696,Nytva,55.334383,57.940152
2697,Mossoró,-37.340005,-5.190033
2698,Dal'negorsk,135.57009,44.56039
2699,Ami Hotel,13.462938,-5.827337
2700,Witham,0.638552,51.799549
2701,Ivolginsk,107.272432,51.745953
2702,Senanga,23.26667,-16.11667
2703,Roquebrune-sur-Argens,6.638874,43.442975
2704,Cotabato Diamond Hotel,124.247693,7.224955
2705,Hotel Lemaya,-74.967771,4.030308
2706,Miners Rest Hotel/McKenzie St,145.592344,-38.59551
2707,Hörstel,7.587658,52.297243
2708,Hazlet Township,-74.171181,40.426876
2709,Beausoleil Hotel,7.27181,43.70922
2710,Comfort Hotel Gennevilliers,2.3254,48.9249
2711,Farsala,22.38472,39.29472
2712,Třeboň,14.758279,49.005929
2713,Alcântaras,-40.547478,-3.585072
2714,Starobil's'kyi,38.950655,49.260878
2715,Haripur,72.93409,33.99997
2716,Tanquinho,-39.101992,-11.965886
2717,Itagibá,-39.844862,-14.284945
2718,Langnau am Albis,8.538869,47.270568
2719,Washougal,-122.339608,45.575385
2720,Samalkota,82.17216,17.05359
2721,Gaurama,-52.09783,-27.589197
2722,Qingzhencun,108.75267,34.07875
2723,Tallkalakh,36.25995,34.66842
2724,Holbrook Hotel,147.317375,-35.719359
2725,São Luiz do Paraitinga,-45.310884,-23.220616
2726,Xi He Liu Hua Hotel Shaoguan,113.5833,24.8
2727,Luanshya,28.41661,-13.13667
2728,Hopsten,7.602295,52.381777
2729,Sciez,6.373648,46.330325
2730,Foligno,12.702273,42.955398
2731,Trancas,-65.283313,-26.216657
2732,Budweis,14.477586,48.977235
2733,Old Harbour Hotel,76.242484,9.967342
2734,Porto Lucena,-55.01948,-27.855814
2735,Prizren,20.730972,42.213799
2736,Oryahovo,23.961296,43.734134
2737,Poxoréo,-54.401483,-15.827192
2738,Warren Hotel,-75.948703,41.537362
2739,Mucambo,-40.747895,-3.904925
2740,Boskoop,4.655353,52.071593
2741,Dankovskiy,38.967247,53.318679
2742,Clifton Springs,-77.135457,42.960222
2743,Hotel Jinotega,-86.001188,13.095855
2744,Großschönau,14.664134,50.893486
2745,Taoyangcun,119.02704,27.1774
2746,Lufilufi,-171.59857,-13.87449
2747,Zinacantán,-92.716041,16.756823
2748,Alor Star,100.368682,6.148015
2749,Machiques de Perijá,-72.593574,9.769772
2750,Fort Edward,-73.581225,43.269161
2751,Yuncheng Tulip Hotel,115.9333,35.5833
2752,São Tomé,6.72732,0.33654
2753,Chinde,36.45861,-18.58111
2754,Kamenoi Hotel,131.4997,33.27639
2755,Goring by Sea,-0.42977,50.814006
2756,Gaborone Sun Hotel,25.9166,-24.6666
2757,Budapest Hotel,166.951495,-0.506603
2758,Washington Hôtel,11.534279,3.87172
2759,Kadoma Hotel,29.923734,-18.331555
2760,Nueva Ocotepeque,-89.18333,14.43333
2761,East Foothills,-121.801006,37.382028
2762,Quinhámel,-15.85,11.88333
2763,Maili Hotel,83.820453,28.294588
2764,Bainbridge Island,-122.522419,47.655452
2765,Ban Phai,102.69074,15.9642
2766,Chapelle Saint-Charles-Borromée,6.181251,49.112634
2767,San Manuel Praia Hotel,-37.04295,-10.96654
2768,Tirat Hakarmel,34.97183,32.76021
2769,Hotel Poprad,20.29224,49.055428
2770,Alexandrov,38.723616,56.397493
2771,Sanpozhen,115.42917,39.69278
2772,Pinheiral,-44.018136,-22.497698
2773,Le Perray-en-Yvelines,1.858208,48.697124
2774,Altusried,10.214008,47.8049
2775,Pont-Évêque,4.919636,45.523856
2776,Zumarraga,124.86667,11.66667
2777,Champasak Grand Hotel,105.816696,15.110883
2778,Andahuaylas,-73.402405,-13.656329
2779,Nueva Ecija,121.025117,15.603185
2780,Aïn Beïda,7.39278,35.79639
2781,Yasnogorsk,37.705315,54.474611
2782,Zarraga,122.60806,10.81972
2783,Arvada,-105.09751,39.820145
2784,Imtarfa,14.39889,35.89333
2785,Bogotol,89.528609,56.204283
2786,Janesville,-89.026197,42.678658
2787,Medipost Diepenveen,6.145853,52.288933
2788,Moosic,-75.705216,41.360008
2789,Kraluv Dvur,14.037166,49.945033
2790,Newington Forest KinderCare,-77.241841,38.743578
2791,Pleasant Point Hotel,171.128539,-44.260117
2792,Bureau de Poste de Aix En Provence Hotel De Ville,5.44772,43.52983
2793,Heihe,127.49569,50.243741
2794,Progress Hotel,4.3587,50.8564
2795,Saint-Zacharie,5.707515,43.385138
2796,Puerto Nariño,-70.38306,-3.77028
2797,Morehead City,-76.735161,34.728417
2798,Langenzenn,10.792385,49.494367
2799,Itobi,-46.975151,-21.73393
2800,Matochkin Shar Strait,55.329422,73.346555
2801,Nakapiripirit,34.78333,1.91667
2802,Glandorf,7.973975,52.076675
2803,Jánoshalma,19.325209,46.300578
2804,Clevelander South Beach Hotel and Bar,-80.130883,25.780711
2805,Albbruck,8.132735,47.589362
2806,La Quinta Denver Southwest Lakewood Hotel,-98.44046,29.40494
2807,Basse-Goulaine,-1.464832,47.209144
2808,Pit Stop Park Hotel - Interlagos São Paulo/SP,-46.700991,-23.702111
2809,Tawau,117.910041,4.264246
2810,Ustaritz,-1.457669,43.396829
2811,Hôtel de ville de Villeparisis,2.617187,48.939769
2812,Decorah,-91.798149,43.307967
2813,Hotel Bugalagrande,-76.15317,4.210933
2814,Champs-sur-Marne,2.593554,48.844993
2815,Jiangshancun,120.51583,27.8276
2816,Erwitte,8.337796,51.612534
2817,Sukhumi,40.9893,43.00697
2818,Port Clinton Hotel,-76.024551,40.582491
2819,Erbach im Odenwald,9.008157,49.634032
2820,Holland Hotel,31.612695,-7.958873
2821,Cape St. Claire,-76.44496,39.04317
2822,Siguiri,-9.16852,11.42282
2823,Hotel Ribadesella,-5.094772,43.45175
2824,Lyngdal,7.094972,58.156955
2825,Santa Cruz de la Sierra,-57.593183,-25.302018
2826,Fuyingli,115.329,28.2117
2827,Selkirk Hotel,-113.57985,53.502984
2828,Gypsum,-77.13275,42.98229
2829,Kingston Upon Hull,-0.32798,53.770694
2830,Arnold Hotel (historical),-78.27167,43.06722
2831,Sysert',60.82502,56.50449
2832,Hotel Fernblick Parkplatz,9.931339,47.094119
2833,Celorico de Basto,-8.00217,41.389684
2834,Beverly Hills Hotel,-0.206004,5.564669
2835,Goffstown,-71.604268,43.022204
2836,Childwall Abbey,-2.882474,53.395282
2837,Hôtel de Ville de Cayenne,-52.335081,4.938256
2838,Wynnefield Heights,-75.210168,40.001736
2839,Hôtel F1 Bordeaux Nord Lormont,-0.51413,44.881064
2840,Scenic Oaks,-98.67586,29.71078
2841,Qasr-e Shirin,45.5791,34.5156
2842,Highgate Springs,-85.641208,38.216416
2843,Parazinho,-35.944779,-5.281121
2844,Guarapuava,-51.477205,-25.381879
2845,Taksimo,114.90048,56.34162
2846,Bucyrus Heights,-78.801859,43.035268
2847,Mirna Peč,15.083954,45.860402
2848,Yiwu Kingdom Hotel,118.3666,35.6166
2849,Luna Hotel,44.003305,36.202331
2850,Busto Garolfo,8.887582,45.548945
2851,Hotel Oster,7.144708,50.099414
2852,Huaiyangcun,117.95972,30.38272
2853,Harsewinkel,8.236651,51.962112
2854,Zinat,-5.4,35.43
2855,Shady Hills,-82.548286,28.401676
2856,Mancherial,79.447632,18.880301
2857,Sheraton Quito Hotel,-78.479,-0.17825
2858,Caluso,7.89299,45.30446
2859,Concepción de Buenos Aires,-103.259084,19.980216
2860,Memphis Hotel,-3.04863,53.812374
2861,Hôtel de ville Douala IV,9.684556,4.070148
2862,Gaildorf,9.770176,49.000241
2863,Rangendingen,8.887067,48.377533
2864,Strugi-Krasnyye,29.11137,58.26754
2865,Central Eschweiler Hotel Am Beethoven Haus,7.1,50.74
2866,Dodworth,-1.52779,53.54306
2867,Terzigno,14.495452,40.809381
2868,Hotel Ascona,8.7692,46.1583
2869,Ipoh Bali Hotel,101.098299,4.597475
2870,Hotel Casa Palmela,-8.945294,38.522529
2871,Haines City,-81.624302,28.107271
2872,Sterling Hotel & Suites,-93.775275,41.602954
2873,Deschutes River Woods,-121.363855,43.986991
2874,Muban Saeng Bua Thong,100.39239,13.96503
2875,Place Rothenburg-Ob-der-Tauber,2.4022,48.712605
2876,Remedios,-74.53333,7.03083
2877,Hardenberg,6.625854,52.570415
2878,Jaunpils,23.010577,56.732984
2879,Casa Valmaseda (Valmaceda),-79.983624,21.799238
2880,Xiadian,119.88097,27.55632
2881,Pertuis,5.505317,43.69426
2882,Powiat gostyński,17.03471,51.8368
2883,Felling,-1.57152,54.95297
2884,Hôtel des Colonies,4.358221,50.856495
2885,Dawei,98.19423,14.07375
2886,Gölcük,29.87216,40.70324
2887,Luquillo,-65.721291,18.372554
2888,Gualtieri Sicaminò,15.316546,38.162824
2889,Hotelik Chełmno,18.42759,53.35106
2890,The Renwick Hotel,-73.977621,40.75018
2891,Chumpak,84.11778,41.82222
2892,Bou Izakarn,-9.42572,29.98003
2893,Hürth,6.880676,50.870585
2894,Saddiqabad,70.12652,28.3091
2895,Diamantino,-56.44611,-14.40861
2896,Gonzales,-97.446778,29.511595
2897,Dalaba,-12.24967,10.69249
2898,Magnolia Hotel,-90.192134,38.630007
2899,Agropoli,14.99678,40.350374
2900,Markapur,79.27056,15.74041
2901,Okres Sokolov,12.63333,50.21667
2902,Aroazes,-41.794224,-6.110236
2903,Sanhe,106.34801,28.06909
2904,Woudenberg,5.416046,52.081956
2905,Deltour Hôtel Millau Éco,3.071479,44.117681
2906,Kanuma-shi,139.772369,36.540535
2907,Sokos Hotel Seurahuone Kajaani,27.73179,64.22568
2908,Saint-Gervais-les-Bains,6.714518,45.89034
2909,Oakbrook,-74.011553,41.097959
2910,Hotel Chardoney,7.60944,45.62162
2911,Lipkanya,26.807429,48.259551
2912,Lahij,44.88194,13.05667
2913,Jiajin,108.108,24.2145
2914,Tubungan,122.3,10.78333
2915,Steinbach Hotel,12.639604,47.764792
2916,Hotel Kentaur,18.003654,46.896494
2917,Lancaster Hotel,4.912904,52.36585
2918,Recale,14.302895,41.056313
2919,Nuevo Andoas,-76.45623,-2.80733
2920,Waldfeucht,5.987937,51.06598
2921,Muyinga,30.3414,-2.8451
2922,Imst,10.742382,47.239026
2923,Hotel Sonne Idstein,8.265723,50.224262
2924,Comapa,-89.91667,14.11667
2925,Maquoketa,-90.666824,42.065379
2926,Alpicat,0.555544,41.666134
2927,Delaware Hotel,-106.291822,39.249859
2928,Eberbach,8.986365,49.463783
2929,Praia Hotel,-48.687078,-26.645242
2930,Albany Hotel,-3.190054,55.957247
2931,Pomona,-117.756785,34.055948
2932,Rua Conceição do Rio Verde,-46.509509,-23.510074
2933,Sidney Hotel,-0.138557,51.490333
2934,Kosciusko County,-85.863546,41.239241
2935,Ibis Hotel Araçatuba,-50.439537,-21.231479
2936,Idlib,36.67172,35.768427
2937,East Greenwich Township,-75.25796,39.79178
2938,Hotel,-71.608652,42.119943
2939,Žďár nad Sázavou,15.941999,49.5598
2940,Silverdale Hotel,-2.08173,52.53056
2941,Simsbury Center,-72.81116,41.88088
2942,Azare,10.1948,11.6765
2943,Moreton Bay,152.92937,-27.10731
2944,Tartarugalzinho,-50.912152,1.504694
2945,Hôtel Murten,7.120295,46.929647
2946,Didouche Mourad,6.63639,36.4525
2947,Mengerskirchen,8.156176,50.563678
2948,Dippoldiswalde,13.667566,50.896989
2949,Guangping,110.7675,27.37472
2950,Raynes Park,-0.23054,51.408966
2951,Taytay,121.1394,14.5678
2952,Hotell Linnéa,12.696231,56.043966
2953,Zilupes,28.088389,56.34059
2954,Hotel Tata,-12.291507,11.312548
2955,Shiwan,113.077,23.00107
2956,Nazyvayevsk,71.336122,55.569469
2957,Bilohirs'kyi,26.361749,50.029055
2958,Brandon Hotel,-9.710556,52.26722
2959,Pauliceia,-46.579662,-23.654258
2960,Ena Hotel,8.687337,44.405434
2961,Mwanza Hotel,34.507268,-15.588499
2962,Chiavenna,9.398768,46.318328
2963,Juuka,29.244713,63.239417
2964,The Drayton Court Hotel,-0.319231,51.51424
2965,Boa Ventura,-38.189406,-7.422334
2966,Kampong Mulaut,114.83333,4.86667
2967,Coulommiers,3.085253,48.81254
2968,Wittmund,7.776822,53.575725
2969,Droitwich,-2.15,52.26667
2970,Huércal de Almería,-2.441678,36.880862
2971,Hôtel de la Couronne Impériale,3.95184,50.454661
2972,Litherland,-2.991408,53.474892
2973,Gibsonton,-82.374074,27.826232
2974,Halle Hotel,2.347371,48.85924
2975,Hotel Río Vista,-108.620819,26.423311
2976,Cirencester,-1.96825,51.71708
2977,Suite Hotel Trujillo,-79.023205,-8.108178
2978,Juchitán de Zaragoza,-95.02075,16.438728
2979,Wyke Regis,-2.47327,50.59112
2980,Linglestown,-76.79236,40.342173
2981,Thon Hotel Harstad,16.543523,68.80146
2982,Codroipo,12.979431,45.963637
2983,Shenzhen Hotel,111.1166,22.2
2984,Hotel Libertad,-58.769097,-35.047322
2985,Benners Hotel,-9.70242,52.2689
2986,Tagoloan,124.75694,8.53889
2987,Dasol,119.8828,15.9902
2988,Kumba,9.4469,4.6363
2989,Hotel Residence Terme di Palestrina,12.876772,41.841779
2990,Kimberly Hotel,120.987185,14.575454
2991,Spielberg bei Knittelfeld,14.78265,47.2156
2992,Wheeling Island Hotel-Casino,-80.732314,40.06278
2993,Gurabo,-65.979884,18.254816
2994,Dover Hotel,-0.141815,51.491896
2995,Mount Hope Hotel,145.879018,-32.840105
2996,Tsukuba,140.121491,36.068791
2997,Divinópolis,-44.878966,-20.144657
2998,ZHONGSHAN HOTEL NANJING,118.7833,32.05
2999,Santa Lucía Cotzumalguapa,-91.01667,14.33333
3000,High River,-113.870994,50.58288
3001,Omni San Diego Hotel,-117.158777,32.70684
3002,Yitiaoshan,104.062,37.1533
3003,Hotel Brugger,12.27452,47.252196
3004,Ferlach,14.301992,46.528022
3005,Fruit Cove,-81.618519,30.111543
3006,Smithfield Hotel,-3.23097,59.068386
3007,Akbarabad,52.7793,29.2464
3008,Evergreen Hotel,120.295057,23.468536
3009,Hotel Temascaltepec,-100.042797,19.043559
3010,Villas Hotel Cholula,-98.312382,19.063183
3011,Kilosa,36.98333,-6.83333
3012,Zweibrücken,7.370796,49.247043
3013,Bujalance,-4.379447,37.894767
3014,Piquete,-45.179158,-22.612231
3015,San Agustín del Guadalix,-3.615093,40.679382
3016,Igbaras,122.25,10.76667
3017,Bönen,7.756528,51.599252
3018,Hotel Blitar Indah,112.177119,-8.100266
3019,Peterculter,-2.26588,57.09929
3020,The Shrewsbury Hotel,-2.757304,52.709406
3021,Claro dos Poções,-44.210132,-17.080198
3022,The Hudson Hotel,-3.20791,55.95088
3023,Novaci,23.66667,45.18333
3024,Pittston,-75.785684,41.337048
3025,Stepanivka,33.65047,49.70409
3026,Krosno Odrzańskie,15.092377,52.058996
3027,NanChang Hotel,36.80653,-1.266668
3028,Dobšiná,20.370831,48.822756
3029,Zhangping,110.61385,29.94085
3030,Quinta De Villanueva Hotel,-4.55085,43.36155
3031,Buriti do Tocantins,-48.227939,-5.315439
3032,Santo Antônio do Jardim,-46.683995,-22.118815
3033,hotel paty,-88.599309,14.542544
3034,Norfolk Hotel,115.749501,-32.057187
3035,Cestica,16.12528,46.37167
3036,Minalabac,123.1838,13.5687
3037,Mizda,12.98013,31.44514
3038,Jurua,-66.454063,-3.630407
3039,Xiezhou,110.84583,34.91139
3040,Ibirajuba,-36.177286,-8.580008
3041,Jaraguari,-54.437263,-20.106604
3042,Hotel Kamalia,77.953502,9.593203
3043,Quartz Hill,-118.216328,34.652435
3044,Trebur,8.404184,49.926664
3045,Green River,-109.465053,41.514993
3046,Arche Hotel Piła (w budowie),16.740007,53.148559
3047,Mykolaivs'kyi,30.76075,47.54065
3048,Ludhiana,75.84022,30.893914
3049,Ofakim,34.62025,31.3141
3050,Phu Khiao,102.147214,16.352739
3051,Ontario Hotel,-122.322895,47.567855
3052,Alcalá la Real,-3.923973,37.460424
3053,Buzovna,50.1139,40.51789
3054,Rathenow,12.345483,52.609052
3055,Istankoy Hotel Kusadasi,27.26291,37.86233
3056,Santa Filomena,-40.59304,-8.28797
3057,Galich,42.359021,58.378505
3058,Jiquiriçá,-39.571806,-13.257774
3059,Hotel der Platengarten,10.57729,49.30186
3060,Patamares Praia Hotel,-38.4061,-12.9662
3061,City of Yazoo City,-90.40673,32.86182
3062,Hotel Loosen,7.122791,49.984634
3063,Changping,116.23471,40.21612
3064,Enger,8.558782,52.138621
3065,Ferguson,-90.302428,38.745193
3066,Shiraz Hotel,20.32223,47.869823
3067,Ungheni,27.809761,47.211823
3068,Citlaltépec,-97.878217,21.330169
3069,Blieskastel,7.271102,49.235706
3070,Itaguara,-44.482253,-20.392197
3071,New Garden Hotel Shanghai,121.3666,31.1166
3072,Pontinia,13.05778,41.422249
3073,Hotel Basconsuelos,-72.044137,-13.104358
3074,Lakeside Hotel,-2.9567,54.279214
3075,Kamensk-Shakhtinskiy,40.265445,48.327489
3076,Sickte,10.641629,52.219817
3077,River Oaks,-97.403491,32.777945
3078,Radoaia,26.92802,46.30943
3079,Lee Hotel,-3.547328,50.453961
3080,Santa María de Jesús,-90.71036,14.49452
3081,New Brighton Hotel,-3.041091,53.438067
3082,Dolores Hotel,125.179357,6.108988
3083,Evolutee Royal Obidos Hotel Spa & Golf Resort,-9.1947,39.47317
3084,Lajkovac,20.16528,44.36944
3085,Guamaré,-36.322769,-5.107515
3086,Krapkowice,17.97302,50.484335
3087,Hotel São José,-8.603913,41.149621
3088,Mini Hotel Herdecke,7.432886,51.398567
3089,Weßling,11.250957,48.072913
3090,Doubletree Hotel Lowell,-71.3056,42.6423
3091,Mata-Utu,-176.17453,-13.28163
3092,Hotel Gustavia,6.8728,45.9225
3093,Eraclea Palace Hotel,12.756358,45.545978
3094,Terra Roxa,-54.093496,-24.168473
3095,Kotamobagu,124.309199,0.727774
3096,Haddon Hotel,-61.1901,13.2463
3097,Mullingar Park Hotel,-7.304126,53.522897
3098,New Holland,-83.824874,34.30067
3099,East Kilbride,-4.184363,55.760011
3100,Hôtel Brossard,-73.491733,45.462746
3101,Hotel Boettger Bad Windsheim,10.4177,49.516
3102,Wilnsdorf,8.107469,50.816467
3103,Berango,-2.996703,43.365034
3104,Labenne,-1.42559,43.59464
3105,Pocao,-36.688082,-8.21434
3106,Hotel Borova,20.779694,40.615503
3107,Hamilton Hotel,-77.03162,38.90299
